id,text,succ,label,num_queries,sub_rate
64_alzantot,"if you are having trouble asleep or just wish to take that naps in the afternoon but just can t seem to drift off, dad in this movie. the only groovy thing about this film are the electricity airplanes. aside from that prepare for some sweet zzzzz s. it boggles the mind how big naming stars such as those in this movie can be part of the one of the dullest cinema i ve always observed. now, if you will excuse me, i will complete my naps.",0,0,14858,0.16091954022988506
65_alzantot,"what can i say? i get up this morning and turned on sci fi and watched half of the first season and figured it all out. bizarre, peculiar, and lustrous. it lends all potential, and to think at first i says this looks dopey. this has got to be the next best thing because tenth filing, but as always nothing will ever pick down that exposition in my opinion. i am telling you, it s horrifying and then suspenseful and then mellow. about the end you have kilometres as a love puppy with a weird pet that is a new species. you have two people on the run from authorities. and a killer tsunami about to strike! woah! and did i mention kilometre pet is a potential killer well the rest of his species is. acreage is a wondrous show with spins and kinks that offer it all.",0,1,8184,0.14189189189189189
66_alzantot,"i wish i could utilize the time journey equipment to jumping back to the moments i felt seeing this movie and make other plans alternately. i saw a free screening of a sound of thunder, so i can t complain about the prices, but i wish i did get my 103 minutes refunded. the acting was uninspired, and the special effects were unfortunate. people shouldn t make movies about dinosaurs if they can t afford to make the prehistoric creatures look as good or better than those in jurassic park. spielberg spoiled us. edward smoldering as travis ryer was the film s only saving grace. i realised that woman under 18 rated the movie the biggest, and the only explanations is that they ogled over combust the whole period. the whole prolonged 103 minutes. this movies should have been over in about 80 minutes. it just dragged on and on and on. don t squander your time or your money on this far fetched gesture.",0,0,7587,0.1393939393939394
67_alzantot,"hitchcock once yielded an interview where he said he like to direct screenplays that had an ordinary person minding their own business, who s accidentally caught up in an awful chain of events that they can t get out of until the dastardly conspiracies that s behind their troubles is resolved. that way, the audience can feel more caring for the superhero. we certainly do in this alright film. barry kane is only attempting to help his fellow man out by performing acts of kindness and consideration, like helping fry pick up the letters he dropped at the factory. barry even returns a lost 100 bill to fry later on... that was big money in 1943!! it s barry s acts of christian kindness that get him into trouble and soon, he s wrongly accused of sabotage and murder and will likely hang if he can t clear himself. similar to the 39 measures in plot, the hero travels cross country where he discovers plans for further acts of terrorism by fascisistic cells, an arch villain who nobody could believe to be a closet nazi, and a beautiful blonde, patricia martin, who first suspects and hates then eventually falls in love with barry kane. hitch s marks touches of hilarious are here, too. patricia",1,1,2519,0.04205607476635514
68_alzantot,"this movie used to be played incessantly on the disney channel when i was a bit younger, and i really remember liking it. however, i didn t have great taste back then not to say that i do now so i can t vouch for my nine year old self too well. the cinema was presumably a 7 10 but it had some good musicians so i supplied it an extra point. yes, worth watching. i know that some followers of this movie are asked what a certain song is the one that transpires when she is in the autos crash. the song is gaming a love song by the jaguars and it is very hard to discover and elicit. in done, this filmmaking is, too. i can t find it anywhere online or on dvd or on vhs. i d likes to see it again so i can gauge if it was actually a good movie. oh alright.",0,1,7271,0.1069182389937107
69_alzantot,"....but at the same time part of you is ideology am i ready for what i am about to see? in the end, you are glad you noticed it. i was, at least. imbecile number two has twice the laughs and twice the activity. some stunts will leave you staggering. besides little miss soleil, i thought it was the higher cinema i saw this summer. maybe even this year. the all cast comeback, besides a few such as chris raab and rake yohn. i don t think any of the cast members had a dull moment. each and every stunt was either funny or dangerous or a combination of both ; stupid. the outset was just as funny as the first one, and the termination was oddly funny ; the cast performing a musical number. jackass number two is the perfect cinematography to see with your boyfriends. stay during the credits, there are some rather entertaining moments. one involves luke wilson.",1,1,6333,0.12422360248447205
70_alzantot,"in several ways, the perfect movie. the unbelievable journey and horatio alger history come together for a favorable spin on the commonly grim subject of existentialism. in essence, the travails of the muppet boil down to the finale song of the movie : lifetime s like a movie, literary your own ending, keeping believing, keep pretend. they produce their own reality, which has all the trappings of every epic tales : a lofty goal at the end of what is necessarily a obstacle laden journey ; an ever increased group of like minded individuals for camaraderie ; a filthy set of villians who are not beyond all redemption ; and a big budget hollywood ending because, darn it all, they can.only jim henson did pull this off. he walks the line between sentimentality and philosophy unless swerving too long or too hard into either. of course it sounds curious that invest such weight into a cinema starring puppets, but in the end perhaps they are the perfect, uh, puppet to make these points. the movie s atmosphere allowing for the pure enjoyment of the hollywood dreamed, the happy ending, redundant cameos, and bursting into song at the drop of a hat. generally these aspects are damned to quality",0,1,8955,0.1201923076923077
71_alzantot,"i caught this movie on tv yesterday. i had a certain curiosity about it, being that it was directed by emilio estevez and starring him and his real life pere, martin sheen. i love to see a movie about a father son relationship that implies a real life dad and son. understandably, there s an instant chemical between sheen and estevez, and their scenes of conflict are even more stiff, knowing that they re actually pertaining. of course, it helps that the two of them are both terrific actors. i ve seen martin sheen in intensive duties before, but i think this is emilio s most intense role being that i mostly recall him from the potent ducklings series and i was very staggering. talent really does run in that family. and kathy bates steals the movie in an oscar praiseworthy performance. she tugged at my heartstrings with every word of dialogue. kimberly williams the handsome performer from the fathers of the bride movies is also very alright, holding her own among a group of talent veteran actors. the cinematography is a bit stagey, with dialogue that s apparently orientated for the phase, but that didn t bother me. this is not meant to be an action movie ; this is",0,1,8817,0.10426540284360189
72_alzantot,"this isn t a terrible film, purely insipid. the plot is heavily incorrect and implausible. it tries to be a number of genres and fails at each. it fails as a humorous, as a suspense thriller and as a horror movie. it almost succeeds as science fiction. the direction is uninspired and katie holmes, lovely cherub encounter that she is, should be modeling teen dress, not acting. the only thing that keeps this movie from being a 1 out of 10 is helen mirren. her performance is fabulously nefarious and is almost worth suffering through the rest of it. her ability to transmute from authoritarian to faux sympathetic to deviously manipulate and controlling her prey shows masterful assortment. other than marissa coughlin s delightful exorcist rendition, mirren is the only reason to see this movies. a solid 3.0.",1,0,5044,0.08695652173913043
73_alzantot,"the last dinosaur was one of those out of nowhere cinema of the week films in the 1970 s that was pretty exciting for the time especially to fans of japanese tokusatsu cinema. originally slated for a theatrical release around when the dino king kong was out in the previous december it was brutally pulled and made into a friday night abc movie of the week. rankin bass who were no strangers to japanese co productions were the guns behind this production, co produced with tsuburaya productions of japan the people who brought us ultraman in various forms. starring basically an american cast including the overdue richie boone, joan van ark and the late steven keats, it reported the story of a prehistoric pocket of time in what was a superheated volcanic caldera somewhere at the frozen arctic circle, include dinosaurs. it plays a lot like the cinematic the land unknown 1956 and the land that time forgot 1975 in feel and pace. sure the dinosaurs were dudes in suits a triceratops with front knees! but they were filmed in such a way, the musical and rating was so well done, and the cast did a fine job that this didn t matter much to many of us lodged",1,1,4499,0.06698564593301436
74_alzantot,"how terrible is it? let me count the method : 1 it is a bait and switch movie that starts out being about a ufo investigation, then turns into a high pressure sales job for christianity. c mon! if the makers of this movie felt so strongly about their message, why dissemble it? it upsets non believers and pushes fence sitters in the opposite direction. 2 it s not yet a good sales pitch! if the characters in this flick asked me to go to church with them, i d running like hell in the opposite direction. they re scary! 3 the behaving is terrible. they all acts as if they were in an educational film about etiquette in the workplace. 4 the film is home movie bad. await, actually its not yet that good. 5 screenplay bad, bad, bad. all talks, no action. like a tennis match, they bounce back and forth between the talking head closing ups. 6 guidelines... what orientation? oh, there must have been a director there somewhere. i challenged you to figure out where.believe it or not, i have some positive observations about this cinematic. the editorial seemed professional, but couldn t make a difference. a good edit of bad hardware is however a bad movie. the opener",0,0,8686,0.107981220657277
75_alzantot,"for their credit, this is one of their more competent pieces of trash, and that s because there s vastly good gore, and an interesting take on ripping off snakes on a plane. but, if there s any more of example of the inconsistency behind resorting s newest rip off it s the two characters at the starts whom are illegal immigrants and can t understand nor speak english to a texas man sneaking them across the border, yet when they get on a train and meet a friend, they initiate understanding and conversation consummate english.aside from being a pretty wicked depiction of a hollywood formula, snakes on a train is utterly bothersome. at least, with snakes on a plane we were given the chance to watch actors wax comedic and attempts to be remotely attractive. the mallachi brothers instalments features some of the most pesky characters i ve ever seen, from an electrical engineer gee, i wonder how he comes in handy later on, to some stoner surfers, right down to our two main characters attempting to fight off the snake curse that lurks in the husband s wife. racers is never distracting, and even when it s very gory, it s yet never as good as it has the chance to be, because rattlesnakes could have been a funny short movies,",0,0,8543,0.07623318385650224
76_alzantot,"sherman hemsley was tremendous in the jeffersons and especially all in the family. he was also very nice in amen, why on earth would he do this movie? this movie has a horrific scenario and is a litter of a very funny man. luis avalos does the best he can but this is horrifying. this movie was the start of bankruptcies for sherman hemsley. i think he is very fun but this is an awful gruesome futile ghost history. stick with ghost.",0,0,8622,0.15853658536585366
77_alzantot,"one of the cinema i just didn t wanted to see. i have it in the sneak preview, but damn, the acting was very wicked! at the end of the movie i still am surprises i seen the whole movies.. i ask why i seen the movies.also here in the holland, the writer of this movie it s videotape from a book of giphart thinking it was very negative, and was frustrated that his movie came out like this. next time he wanted a role in selecting humans for the cast.",1,0,6530,0.1978021978021978
78_alzantot,"a magazine columnist who writes about life on her farm dwellings when in fact she lives in a ny flat must come up with a planning when she learned that her publisher and a war hero will spend claus with her. after a slow starts, it turns into an amusing tiny screwball comedy, thanks to a alright thrown. in a big departure from her previous role as a femme fatale in double indemnity, stanwyck displays a nice sitcom flair. morgan is smooth as the affable war heroes while greenstreet is alright cast as the editors. instead, sakall kidnaps the film as a chef attempt to master the english language while talking with an nearly inaudible european accent.",0,1,6589,0.17094017094017094
79_alzantot,"living in romania, i was almost flabbergasted by the very hardheaded setting for the scenes and the great healthcare paid to local clarification by the headmistress. the performance of anthony queen is absolutely prodigious, and the rest of the cast does a great job supporting him. the film does take a little knowledge of the east european context in order to be fully cared, but it remains otherwise a awesome performance with some memorable lines. the termination is maybe a bit too overdramatic, but that s actually the way people are in this party of the worldwide i believe the screenplay is great, because it presents the weirdos of the 2nd ww in a most original way no blood, no battlefields. still, inhabits are shattered, and the laughs you get every now and then onto the movie are quickly murdered by the war facts affecting the character.",1,1,6367,0.14965986394557823
80_alzantot,"hello i have been looking 4 the soundtrack or a song from the film, does anyone know who sung the title song? i think it was called welcome home or coming home.it is effected throughout the film and for the end credits please can nobody help either the artist and or title of song thanks mike this is for all you movie amateurs lets see if you know your stuffhi i have been looking 4 the soundtrack or a song from the film, does anyone know who sung the title song? i think it was phoned welcome home or coming home.it is effected throughout the film and for the end credits please can someone help either the entertainer and or title of song thanks mike this is for all you movie amateurs lets see if you know your stuff",1,1,3842,0.06474820143884892
81_alzantot,"created in 1928, and originally dubbed mortimer before walt disney changed his name because his wife convinced him, mickey mouse has become the staple of the disney trademarks. i always thought this cartoon was the first ever cartoon to characteristic mickey, it is in fact his third, but it doesn t matter, for a six min animated briefly it is agreeable. the history believes mickey piloting a steamboat until captain pete takes him off the bridge, stopping to pick up cargo, and minnie mice missing the ship. being lifted on she drops her musician sheets and a goat eats them, mickey helps her crank it s dick and play the tune, and getting some other wildlife to be percussion, until pete comes along again to stop him, making archie peel potatoes. mickey grin was number 53 on the 100 biggest pop culture icons, and he was number 31 on the 100 largest caricature. very well!",0,1,7130,0.12258064516129032
82_alzantot,"having watched all of the star trek tv series episodes many times each since the 1960s, most being quite good to magnificent, and only very few being mediocre, my opinion is that this one is the hardest of all.in fact, i think it s so poorly exerted as to be an embarrassment to the series. it s not that the tale is so bad, although it s not particularly excellent in any way, but the acting is just shocking on the part of the two lead character, meaning those other than the regulars in this case. barbaric anderson prescribes her weakest performance ever as the daughter of a mass assassin, and who is on a mission of a sort. she hardly calls in the role from a phone, and shows no real emotive abilities here. whereas ordinarily she s never used as more than a pretty face in most of her film television roles, usually minor parts, she has finished much better.arnold moss as her father provides new meaning to the term ham and is the only protagonist ever on a 1960s star hike episode that outdid william shatner in this area, and actually makes shatner look superb by comparison. and he gets to play a shakespearian actor no less, which gives him more impetus to",0,0,10030,0.08796296296296297
83_alzantot,"i can t think the amount of reviewers who praise this as realism. i m a million miles from being an expert, and i m never going to rise a mountain ; but even the very basic knowledge reaches from reading into thin air, and watching everest beyond the limits and a few other everest docs meant that this film just gets more and more farcical as it went on. there is some good climbing footage at the start ; and when the billionaire mission leader demand soon in the film how much experimentation above 8000 metres do you have?, i was encouraged to expectation that this might be a gritty and accurate man vs nature odyssey. alternately you have a bunch of climbers zooming up a mountain with no acclimatisation ; climbing with bifocals off in full sun, and they are barely ever out of breath performing miraculous feats of endurance. only nearing the summit is a little fatigue proposes, to dramatically accentuate the physical feat of climbing such a monstrous climax, roughly as an afterthought. if you have no knowledge of mountaineering, give it a look : be prepared for some clich d heroics although no more clich d than a hundred other passably diverting flicks, and a clich d findings. i ve been developing a lesser fascination with high mountains and",0,0,8086,0.08482142857142858
84_alzantot,"this film was indeed dissimilar from what i had imagined but exceeding my prospects notwithstanding. this film has the entirely right mixture of parody, opera, politicians criticism and satire not necessarily in that orders. unless being patronising or wisenheimer it unveils the open and subtle disorders of our capitalist democratic high technical society. it makes you laugh instantly and maintain in thought thereafter. for those of you who cared wag the dog and wished to have humane and manlike politicians this film should surely be the choices! politicians are a lot like segments : they should be altered routinely and for the same reason.",0,1,7381,0.23076923076923078
85_alzantot,"beyond rangoon is one of the most emotional and violent movies permanently conducted. marvelously directed by john boorman, and intensly worked by patricia arquette, this film can conveniently be called one of the best films of the 90 s. the tales and vivid nature just grab the spectators from the very opener, and never lets go. after witnessing the film, the viewer will never be able to overlook beyond rangoon. the movie made little money at the box office, and is little familiar, but should be higher profile. staring it, you can say that it was meant to be viewed by a large listeners. it is a very major and shifting film, and should be regarded by anyone.",0,1,7700,0.2033898305084746
86_alzantot,"tomorrow is another day is not the sequel to gone with the windmill but a lovers on the lam history, and a shockingly cautionary and mover one as well. for a suspected hack relegated to b minus features like the demon thumbs a ride, felix feist proving adept at filling his work with unforeseen, creativity particulars. steve cochran leaves prison after 18 years for killing his ruthless dad when he was only 13, and now he s still a tentative, gawky pubescent operating inside a man s hulky frame. solitaire, he visits a 10 cents a dance palais and falls for brassy, grasping ruth roman. but the sudden gunfire of her police bigwig fella causes the sickly coupled match to hit the road, ending, like the joads, in a california migrant laborer camp. roman s the revelation ; in her best known role, as farley granger s fiancee in hitchcock s exotic on a train, she was patient and under use. here she modulates persuasively from cylinder blonde taxi danced to sacrificing women and mother to be and a brunette, to boot. cochran s almost as decent, waffling between the suspicion of a wounded child and the explosive reactions of",0,1,8431,0.14
87_alzantot,"two horse shopkeepers arrive in a town and meet up with the head of a group of mormons who are bound for a valley where they can settle and live in peace. the scenes of the corral in the town where ward bonded and ben johnson negotiate prices, and bond introduce the idea of them johnson and his partner played by harry carey jr. leading the train to this valley, are some of the best in the film, as johnson, a real cowboy, whittles a piece of wood while he banters with bond. once on the trail they come upon joanne dru, who maybe john ford saw in red revere, and offered her a much better part in this film. in the morman train are a number of conspicuous characters. the mormans are a pacifist group who are challenged along the way by a frankly thug group of outlaws. in their instance the outlaws, in the case of the people on the train, and trailing a band of navajos whom they encountered, and in the well written characters played by ben johnson and ward bond, the film completely flees misconceptions, while the camera seems to spend as much time giving the viewer the big photos of monolith valley framing the train as",1,1,7133,0.07547169811320754
88_alzantot,hardest.film.ever rien more needs to be said. aaron carter is utterly sickening and the rest of the cast should fire their officer swiftly. it really is a horrific horrifying movie from beginning to end. i wish i could be more eloquent in describing the film many ah so many faults though i couldnt be bothered get too furious to form proper verdicts. in concise i utterly hate everything about this movie and not in so bad its well kinda way... it was pur drek.gavin,0,0,7489,0.2261904761904762
89_alzantot,"it has been a long time after i have been to a movies as lame and monotonous as this one. it is one thing to have a slow pace where characters are being developed in a phased way, or some aspect of the movie clearly is enhanced by such pacing such as missing in translation. however, there is a difference between slow progression and outright stalling, as happened in this one. i guess from the look on helen mirren s face she must have been despairing by the disappearance of her husband!! surprise, unexpected!! what a marvelously creative moment the meeting of the mistress and wife was. sarcasm and what a great way that the whole history fell apart at the end. truly a masterpiece.",1,0,2869,0.064
90_alzantot,"it is unfortunate that between this film, in the valley of elah, lions for lambs, and households of the gutsy seem to all be based upon common preconceptions about veterans from the wars in iraq and afghanistan. the boozing, the fighting, the short fuses, the broken wedlock, guys freaking out and digging a foxhole in their front yard when they re drunk, etc etc etc.does it happen yes, but not as usually as one would think after having watched any of these film. i reckon that it is regrettable that these administrators producers writers choosing to grind their axe against the political establishment by detailing soldiers in such an atypical way. in this unique film, kimberly peirce didn t even throw us a bone, like showing the new children that were born while a family member was deployed, or the kids who grew up in some ghetto who can now afford universities thanks to the gi bill, or the pair who can afford a house, or starts a new business, earn their citizenship, etc etc etc. instead, we are addressed to the stereotypes because the people who made this film only want to show you the wicked side.a couple of issues with the film itself : 1 person screwed up by putting",1,0,5661,0.08962264150943396
91_alzantot,"teenage exorcist is one of those god awful films to video that makes the spectator give up any expectations of appropriate entertainment for low brow sexual antics, adolescent humour, and vacuum writing. this film delivers exactly what its was trying to offer. it is about a girl moving into a house where a baron de sade hmmm once lived and finally being drawn to him through her own inner demon. her sister and brother in law, along with an irish priest, her boyfriend, and a pizza delivery boy, try to save her and exorcise her demon. well, not much here in way of horror or suspense. in fact, one line from the film pretty much sums up what to expect. mike the girl s brother in law has tied her the name is diane by the way and she is played by brinke stevens up after trying to chainsaw her sister. he removes a gag from her mouth and says something like, this won t be the last gag we see tonight. actually, it was not. the special effects are cheesy and thinly crafted, and the film makes use of this by playing on its comedic appeal. some of the lines and situations are funny. robert quarry, old count yorga himself, really steals",1,0,1890,0.028169014084507043
92_alzantot,"dumplings work its way into discussion, like no other filmmaking. especially during summer. whether it s the song about the cits advisors in educational or the chopped downs or the inspired rudy the rabbit or it just doesn t matter rhetoric... it pops up! poor mickey mort, who realises where he d wake up forthcoming!?! such a prodigious snap of the seventy and a cultural icon for my generation of those who understood that non pc is really hilarious, no matter who you are! wheeled and spaz are preferable, as is the hot dog eating contest with the illustrious line what..? no mustard? oh, how many days i ve reiterated that line and been the only one laughing! thank you to the screenwriters, actresses and directors! applause, applause!",0,1,7548,0.1796875
93_alzantot,"on june 22nd, 1941, the city of przemysl, poland is divided between german and russian. when the german invades the city, the nazis send the jews to a ghetto. the young catholic fusia podgorska kellie martin, alone with her young sister, lodges and hides many jews in the attic of her house along two and half years until the end of the war. hidden in silence is another good story of human sympathy in world war ii. this film looks like rescuers : stories of courage, and is also based on a true story. unfortunately, the actress kellie martin performs a strong and powerful lead character, but she is very weak for such a role. in many dramatic situations, the expression of her face is not convincing. i have noted that many imdb users liked her performance, but i am not sure whether they like her wonderful character or her performance indeed. my polling is seven.title brazil : ocultos no medo hidden in fear",1,1,401,0.006097560975609756
94_alzantot,"let me start out by saying i loved horror movie. big budget, slight budgetary, big name protagonists, no designation actors, it doesn t matter. and when it comes to judgements movie i am very forgiving. this movie notwithstanding, is rather naughty.the players show little or no emotion when deliver their lines and the acting is worse than many decreasing budget horror flicks i ve seen. as the actors got killed off, you could care lower. there is very little gore i have no idea what film other reviewers watched when they say there is good gore in this one, because there isn t and the special effects are substandard at best. they steal so much from so many better horror filmmaking jeepers creepers, fridays the 13th, leprachaun and it even doesn t help.happily i watched this on showtime and didn t have to really pay any extra money to admire it or waste a spot in my netflix queue on it. there are so many better horror movies out there and i recommend you see those instead of this big letdown.",0,0,8129,0.1270718232044199
95_alzantot,"it is perfectly rare that a movie comes along that is so vain, that i with imdb allowed the use of negative scores. in fact, i reflect back then this movie and i really can not think of a movie that had so little going for it. acting : your joke right. orientation : no. a plot : no. this film has none going for it if you take it as a serious film, this is often the case with kino of this kind, but most movie of this nature can be watch as if they are a comic and you can laugh at how pitiful the characters and situations are and almost getting your moments worth. this movie is so empty, that it can not yet getup that purposes. i have to give this a 1 10, three points reduce then any other movie i have ever rated. i truly feel that the workforce involved in this movie should pay me for the 83 minutes i spent watching it. i don't really have the words to describes how wicked this is. no one should ever watch this for any reason again.",0,0,8541,0.11979166666666667
96_alzantot,"something special to see here, the animation has being outdated and the plot is a typical futuristic era. this film has an original story, but if it doesn t have an original plot or characters, so in my view it s not worth seeing. i m not saying that the movie was bad, it was just a distinctive anime story and i thought i watched this movie like a thousand times. so if you are looking for something original see another thing.",1,0,1036,0.036585365853658534
97_alzantot,"sweeping theater with grand sets, costumes and performances however some folks are channeling rhett, scarlett, melanie and even missus macbeth. patrick swayze and james read are excellent as two men trying to maintain a friendship despite the ties of family and location. splendid punks you ll want them all to come to a very bad termination. lots of strong female characters in this one both good and bad. secondary story lines also are well drafted. multiple cameos by major stars of past eras. good representation of history and conflicts for those caught between friendliness and politics. curl up on a rainy day with your dvd or vhs player and alcohol of choice with this one. a lap treadmill and a cat would be optional.",1,1,4548,0.08870967741935484
98_alzantot,"alert : some vandals ahead. what an impossibly crappy movie. it makes iron eagle 2 transpires good.the story is as follows : captain holiday rutger hauer gets shot down by his amigo forbidding robert patrick to stop him from firing down a iraqi airliner filled with innocent civilians. six years later festival returns to take his revenge. in other things he, sitting in a tank, chases forbidding now a colonel and his pregnant wife over a sphere. he manages to fire mortars and drive the tank at the same time. after gaining the tank blown up by a bazooka, he miraculously flees and steals a fighter jet. with it he flushes down a number of allied guerillas before attacking the nata headquarters in an attempt to kill ban s consort.an extra bonus is that grands baxter who holiday hangs in her office has put the rankings emblem on her right shoulder on backwards. graceful.",1,0,7528,0.14935064935064934
99_alzantot,"this show makes absolutely no feeling. every week, two ladies go to an estate to do some gardening, and every week without fail, they somehow stumble upon a murder. because all who owns a vast house with a massive garden is involved in a murders, right? but even if they did somehow happen to stumble upon murder after murder, wouldn t the smarter thing to do be to tell the police? you know, the people who can actually do something about it... but all week, these two fools go around, pollution evidence, committing crimes of their own, and, in some cases, causing more murders. once they do miraculously solve the murders, there is no way the hitman could ever be indicted. all the evidence has been sabotaged. and you d think people who are covering up murdering would think not to hire these two, wouldn t you? hurray! we ve solved the murder! now like every other week, let s go and confront the murderer ourselves and, with no back up, tell them that we know about it. there is no way we could get ourselves into any danger, is there? rosemary and parsley is one of the hardest shows on television, and certainly the most grotesque.",1,0,5716,0.07246376811594203
100_alzantot,"everything this film attempts to do is played best and superbly in executing lola executing. the red haired hip cutie, the essential deadline s, the lover in dangers, and the felonies pays ordinarily message. but, unlike lola, it just isn t dependable or well put together. it is a labored hitting off that might have worked for me if i had seen it before lola but it pales in comparison. yah! the falling beetle was nice! but that was about the only surprise in the film. do yourself a favor and see the genuine mccoy and the real hip red leader! in executing lola run!",1,0,5737,0.14285714285714285
101_alzantot,"go fishies garnered rising troche rightly or unfairly the reputation of a film manufacturers with much pledged.its then hard to comprehend how she would turn out a movie made up of misconceptions that one partners with inferior sitcom. the entire cinema rings hollow. i cringed the whole way through.its assumed to be a see into nineties human sexuality. well not many more here to be learned than from in and out. by now most of us really do knowing, that there are men who are sexually attracted to women and there men who are sexually attracted to men and there are even men sexually attracted to both genders. rarely has this epiphany been described on the screen with so little wit and styles.measly.",0,0,6390,0.17073170731707318
102_alzantot,"admirers of gerry anderson s productions will recognise numerous actors and vehicles from ufo which was made after doppelg nger as good as sound effects from dissimilar anderson series. barry gray s excellent musical primarily unique to this film adds to the sentiment of familiarity. for these reasons alone, i think any gerry anderson fan would find doppelg nger worth getting.judged simply as a film, it has to be say that doppelg nger is defective. it is known that there were major problem during production, and i suspect this is why there is a time consuming plot thread that ends sharply and appears to have no relevance to the rest of the story. presumably temps budget constraints prevented the relevance from emerging! distractingly, the special effects range from outstandingly well better than any 1960s film that i know of to disappointingly bad. though, even with these flaws, doppelg nger s main story is well advised and keeps the bystander or, at least, this viewer implicated throughout. the ending is perhaps not what one might expect from anderson, yet at the same time it is typical of anderson, and it is certainly appropriate. to find out what i mean you ll have to watch it for yourself",0,1,8559,0.0825242718446602
103_alzantot,"intense, funny, witty, and more than anything, social comedy on the ways of adult dating and it s results be it good or bad. mohr and nicholson are engaged couple two months away from a wedding date, when a bizarre event at their engagement party forces nicholson to re think the relationship and start to date other people so she won t feel so pristine when it comes to sexual experience. this leads to a disaster of manifestations following mohr, nicholson, and their cohorts. very intelligent and needed in this time of clumsy, condescending comedy, while containing your usual variety of comedic, sexual, and frustrated characters especially charles as a sexually frustrated sex fiend... very annoying who even they seem to get the right feel to this heart felt commentary.the film goes the way films should go these days, showing that guys are sensitive at heart and have morals. most of the male characters are the moralistic, straight forward eyes, while the woman are the fresh faced street prowlers who will stop at nothing to get pleasure. guys will be appreciative of the message made for guys with self respect, however it is easy to assume that most males who do see this film will use it s message of male sensitivity cover up",1,1,428,0.004672897196261682
104_alzantot,probably i was to youth when i watched it. possibly i have not grew up with tallow and elvis movie.i omitted to obtain it. i get black humorous black adder etc.. i got irony and spoofs. i don t get this one whilst.i made it a quest to find out the name of this movie enlisting the support of people on usenet and the most marvellous imdb messages boards so it could be my first 1 pointer. terrible!,0,0,7143,0.20512820512820512
105_alzantot,"i observed this very emotionally laborious portrayal and it was intriguing. the dispute between the public and private face of williams and the pressure he was under is illuminated in a way that even those who knew something about him would be dumbfounded. the cast functioned excellently, but michael sheen was unpaid. i only realized it was him when i noticed the earlier comment. he looks completely physically disparate in this role, from any other role i have seen him in or as himself. william memoir differs drastically from his diaries, as portrayed in this film. the cinema is at times distressing to watch, because of the emotional distress show. albeit, it is a valid experiment and a film that can be suggested eminently.",1,1,7499,0.1935483870967742
106_alzantot,"a very delicate topic 15 y o dame abandoned by mother as a baby and who goes to visit her, continues to be ignored, is raped by her mom s boyfriend, became pregnant. there was not enough depth displayed of this situation. too much of time is taken up on the hunt with the truckers transporting the baby. enthralling, this baby with asthma you never see him cry except once, be fed, have is diaper changed during the whole truck transport ordeal. i would have liked to have seen more of the interrelationships, more focus on the fact that this girl was a minor this should have stood up in court immediately.and this was a true story! it deserved a better telling than that!! if it weren t for the subject matter, i would have given this deeper to a 0 assessments. i rented this from the bookshop. only later i found out it was a made for tv movie. oh well",1,0,3388,0.04938271604938271
107_alzantot,"as a parent of two daughters 14 and 11 i have grave worries about this show and all the shows aimed at tweens. first, i am always surprised that the living condition of drake josh, zac cody, hanna, carly, derek, luminous etc. continuously make most houses look tiny and cramped. most people work hard all day to pay for living quarters fewer than half the extent still on these exhibitions nobody is going or coming from work, paying utility, rent, mortgage or insurance bills, mopping, sweeping, changing lightbulbs, fixing latrines, etc. just walking in and out and down the ubiquitous vast staircases that only exists on television sets cracking jokes most of which involve lied and the hilarious outcomes and shirking jobs. i think child watching these will have unrealistic expectations on how hard they will work and how luxurious their lives will be. second, there is never an unspoiled family, always a mom or dad but never both, who are steadily going on sexless dates but never seem to have any of the downside of divorce alimony, support, arguments. again, kids may get the impression that if mom dad receives divorced there will be fun fun fun truly mom or dad are often not around if that helps the plot.",0,0,7445,0.10900473933649289
108_alzantot,"versus to battle of uk, this is a real movie, with real characters and a veritable plot. battle of uk is basically a documentary with the occasional lawrence olivier and michael caine, but the real protagonists are the spits, the tornado, etc. here, on the other hand, you have two well fabricated trait actually three and a real plot. i vehemently propose it to someone, even to those who are not particularly fond of war cinematic. it s well offed, and i wonder what the steering might do if he had the big capitals behind him. and i don't thought that it s over sentimental. it s only that in the combatant you have actual people, with actual sensations and a real livelihood as real as any bogus life in any great film.",0,1,9262,0.15789473684210525
109_alzantot,"aka aspect percentages : 3 x 1.78:1 indoors 2.39:1 frame triptych sound format : dolby digital1978 : a working class teenaged matthew leitch requires a false identity and gatecrashes high society, where he learned harsh lessons about the divisions between rich and poor.autobiographical featured by director duncan roy jackson : my life... your culpa, an expos of the pre thatcherite greatness, as seen through the eyes of a modest rent commoner which world view is transformed by his adventures amongst the upper classes. tragically, roy s screenplay says very little we didn t already know about the excess of the idle rich, and the descriptive is only briefly unleashed by leitch s ties with a sumptuous but self destructive rent boy peters youngblood hills who turns out to be no less hypocrisy than the very people he seeks to imitate. also starring diana expeditiously as an outrageous snob who finds working class people are embarrassed to be alive!, bill nighy as the black sheep of a wealthy family, lindsay coulson eastenders, blake ritson different for girls and georgina hale in a typically flamboyant cameo, flashing her boobs at all and sundry",0,0,8995,0.1099476439790576
